,cod_loja,faturamento,jan,fev,mar
44,302,88123.21,85048.61,85048.61,94272.42
45,303,60950.668,51368.11,51368.11,80115.79
46,308,134931.67,123284.26,123284.26,158226.47
47,315,92315.73,86619.516,86619.516,103708.17
48,323,101672.305,98115.05,98115.05,108786.805
49,327,83577.586,78214.5,78214.5,94303.76
50,333,59822.613,58910.13,58910.13,61647.582
51,334,140485.33,131110.22,131110.22,159235.56
52,339,51658.98,49323.977,49323.977,56328.977
53,344,90856.914,84690.25,84690.25,103190.266
54,353,236303.95,219934.5,219934.5,269042.9
55,355,60103.957,52295.773,52295.773,75720.32
56,375,73140.375,72614.69,72614.69,74191.75
57,381,222357.11,209641.25,209641.25,247788.81
58,384,124048.22,116011.88,116011.88,140120.89
59,394,118395.96,109372.72,109372.72,136442.45
60,420,111198.23,101987.48,101987.48,129619.72
61,427,55401.81,51501.64,51501.64,63202.14
62,448,85953.555,78214.06,78214.06,101432.53
63,450,181576.88,180027.84,180027.84,184674.95
64,452,112256.76,106216.29,106216.29,124337.71
65,461,47442.53,44117.63,44117.63,54092.33
66,476,118363.43,114033.07,114033.07,127024.14
67,480,250778.02,231372.17,231372.17,289589.72
68,486,47884.27,45146.273,45146.273,53360.273
69,501,173273.2,162269.38,162269.38,195280.86
70,514,108375.13,98041.305,98041.305,129042.79
71,520,81160.62,77479.52,77479.52,88522.8
72,522,42853.953,37325.23,37325.23,53911.395
73,526,58975.832,53123.906,53123.906,70679.695
74,540,75527.87,69421.914,69421.914,87739.766
75,543,68190.88,68281.05,68281.05,68010.555
76,545,127258.1,112373.57,112373.57,157027.16
77,556,70738.914,65389.133,65389.133,81438.48
78,560,149280.77,136772.08,136772.08,174298.12
79,561,63600.86,58402.46,58402.46,73997.66
80,566,53774.207,47835.934,47835.934,65650.75
81,572,67456.29,63086.863,63086.863,76195.14
82,575,59058.31,59304.723,59304.723,58565.473
83,588,52385.957,48677.254,48677.254,59803.36
84,592,46556.97,41876.008,41876.008,55918.895
85,596,104288.18,94857.05,94857.05,123150.43
86,601,51125.625,45528.25,45528.25,62320.38
87,603,113047.055,106665.29,106665.29,125810.57
88,610,79795.22,72551.37,72551.37,94282.92
89,618,35601.496,33630.668,33630.668,39543.156
90,620,47039.918,43573.01,43573.01,53973.734
91,636,136342.89,123457.766,123457.766,162113.12
92,637,45531.938,46896.77,46896.77,42802.28
93,641,161965.2,154541.3,154541.3,176813.02
94,645,234117.42,220744.42,220744.42,260863.39
95,646,97659.66,85678.25,85678.25,121622.48
96,652,189735.2,176948.12,176948.12,215309.34
97,653,59950.12,58293.43,58293.43,63263.504
98,678,33283.04,29423.402,29423.402,41002.312
99,680,103729.84,96847.25,96847.25,117495.03
100,683,60667.035,54783.473,54783.473,72434.164
101,685,106811.664,97102.414,97102.414,126230.19
102,715,37529.7,35078.637,35078.637,42431.824
103,730,54584.938,49759.684,49759.684,64235.438
104,733,158582.12,143407.9,143407.9,188930.58
105,750,68220.445,59568.754,59568.754,85523.84
106,756,90828.586,83795.586,83795.586,104894.59
107,758,57623.7,52874.52,52874.52,67122.05
108,771,162905.33,158227.77,158227.77,172260.48
109,777,31285.76,29169.736,29169.736,35517.812
110,791,41168.117,38905.22,38905.22,45693.914
111,812,40100.2,37316.29,37316.29,45668.01
112,813,52258.7,45585.258,45585.258,65605.586
113,820,39622.48,33516.355,33516.355,51834.73
114,841,41673.098,40489.89,40489.89,44039.52
115,857,53664.23,49461.938,49461.938,62068.81
116,861,97238.48,93013.49,93013.49,105688.46
117,866,183268.94,173130.77,173130.77,203545.27
118,867,104573.04,99004.78,99004.78,115709.57
119,868,65480.02,59400.17,59400.17,77639.73
120,875,138381.42,128955.234,128955.234,157233.8
121,876,42439.38,38871.664,38871.664,49574.812
122,885,87603.805,80830.99,80830.99,101149.43
123,903,166624.73,152760.7,152760.7,194352.81
124,907,145234.06,131243.86,131243.86,173214.48
125,914,44418.7,40481.164,40481.164,52293.773
126,929,108318.414,96715.51,96715.51,131524.25
127,936,127943.31,123662.66,123662.66,136504.64
128,938,80336.69,72469.13,72469.13,96071.8
129,944,63179.094,57414.43,57414.43,74708.42
130,950,74773.96,70666.91,70666.91,82988.055
131,952,49427.49,46479.473,46479.473,55323.527
132,953,76343.79,70381.6,70381.6,88268.18
133,967,59992.05,57177.098,57177.098,65621.96
134,974,178111.38,171167.86,171167.86,191998.44
135,975,91877.09,81559.98,81559.98,112511.32
136,1007,93067.54,87308.89,87308.89,104584.84
137,1008,54036.793,51314.05,51314.05,59482.277
138,1013,46996.844,44561.29,44561.29,51867.95
139,1025,154801.55,147194.4,147194.4,170015.83
140,1027,272272.47,255242.06,255242.06,306333.3
141,1034,82476.99,81358.62,81358.62,84713.73
142,1036,68627.164,64515.13,64515.13,76851.25
143,1039,34040.48,30893.123,30893.123,40335.188
144,1059,93183.5,84018.46,84018.46,111513.57
145,1065,135903.4,124126.56,124126.56,159457.1
146,1069,83344.46,80242.35,80242.35,89548.67
147,1073,71851.36,63360.805,63360.805,88832.47
148,1082,48370.03,43563.527,43563.527,57983.04
149,1089,48255.438,44657.3,44657.3,55451.72
150,1093,79930.77,79963.67,79963.67,79864.97
151,1094,145177.62,134328.36,134328.36,166876.14
152,1099,33997.688,30632.34,30632.34,40728.38
153,1106,64934.25,55872.863,55872.863,83057.02
154,1109,117094.25,110474.84,110474.84,130333.07
155,1114,133825.47,120534.06,120534.06,160408.28
156,1124,56933.223,52523.816,52523.816,65752.04
157,1126,76634.195,72944.42,72944.42,84013.76
158,1145,75702.055,72801.5,72801.5,81503.16
159,1148,33765.51,30632.22,30632.22,40032.09
160,1151,45591.812,42672.977,42672.977,51429.48
161,1153,68740.88,60225.63,60225.63,85771.39
162,1156,108069.07,106152.82,106152.82,111901.58
163,1164,117577.02,115639.766,115639.766,121451.52
164,1173,39470.996,39844.543,39844.543,38723.902
165,1175,47113.91,47051.438,47051.438,47238.855
166,1180,60223.8,57500.113,57500.113,65671.17
167,1186,93163.414,84445.42,84445.42,110599.41
168,1196,90639.25,83080.99,83080.99,105755.77
169,1199,72677.375,68353.234,68353.234,81325.65
170,1208,133809.53,112100.73,112100.73,177227.14
171,1213,104480.48,100902.484,100902.484,111636.45
172,1226,39928.832,36304.23,36304.23,47178.043
173,1234,156263.08,142953.3,142953.3,182882.67
174,1246,104132.98,94149.234,94149.234,124100.45
175,1247,123297.94,106430.1,106430.1,157033.6
176,1254,60367.887,57214.125,57214.125,66675.41
177,1267,103116.63,95469.44,95469.44,118411.03
178,1274,44037.574,38866.234,38866.234,54380.25
179,1279,88411.16,86497.2,86497.2,92239.06
180,1283,42515.94,38366.13,38366.13,50815.562
181,1287,33244.473,32229.129,32229.129,35275.156
182,1292,57669.547,52258.75,52258.75,68491.14
183,1298,261975.52,255545.38,255545.38,274835.8
184,1308,77369.734,73197.9,73197.9,85713.41
185,1314,102511.56,104333.63,104333.63,98867.42
186,1317,232217.67,230671.7,230671.7,235309.62
187,1321,47820.06,44845.887,44845.887,53768.395
188,1322,166368.97,150107.86,150107.86,198891.19
189,1334,89761.25,80413.77,80413.77,108456.2
190,1335,61141.355,61924.0,61924.0,59576.062
191,1359,105462.35,98476.984,98476.984,119433.08
192,1360,65060.562,61281.96,61281.96,72617.76
193,1361,66995.53,63690.1,63690.1,73606.39
194,1374,99422.375,92923.766,92923.766,112419.61
195,1382,29407.479,27883.6,27883.6,32455.236
196,1384,36989.42,34053.418,34053.418,42861.434
197,1385,27363.492,26329.904,26329.904,29430.666
198,1390,128601.79,115927.266,115927.266,153950.83
199,1396,225281.38,212948.5,212948.5,249947.1
200,1398,31228.0,32206.912,32206.912,29270.176
201,1403,55404.594,52607.406,52607.406,60998.96
202,1415,33021.918,31205.658,31205.658,36654.44
203,1418,178359.88,171392.42,171392.42,192294.8
204,1419,70840.72,66176.586,66176.586,80168.98
205,1421,144132.98,124876.664,124876.664,182645.6
206,1422,106980.32,97689.08,97689.08,125562.82
207,1447,48974.77,46859.773,46859.773,53204.766
208,1448,80067.34,76557.55,76557.55,87086.93
209,1452,67924.31,61297.453,61297.453,81178.03
210,1460,45262.145,41218.664,41218.664,53349.105
211,1461,155157.44,145488.72,145488.72,174494.86
212,1462,112185.94,99893.734,99893.734,136770.34
213,1485,68666.375,61253.78,61253.78,83491.57
214,1499,88697.164,81345.3,81345.3,103400.9
215,1500,68098.49,62229.22,62229.22,79837.02
216,1502,74923.555,67608.81,67608.81,89553.03
217,1503,52113.08,47758.543,47758.543,60822.15
218,1507,91143.26,86580.15,86580.15,100269.484
219,1510,53887.895,53534.117,53534.117,54595.445
220,1518,229407.94,227027.88,227027.88,234168.06
221,1523,63777.06,61334.73,61334.73,68661.71
222,1524,59805.707,55142.84,55142.84,69131.45
223,1527,73615.4,65407.56,65407.56,90031.06
224,1531,93866.836,86472.516,86472.516,108655.47
225,1551,148324.98,132447.28,132447.28,180080.39
226,1563,48927.438,48416.47,48416.47,49949.367
227,1568,46110.94,43061.812,43061.812,52209.203
228,1569,93353.54,85973.93,85973.93,108112.766
229,1570,95343.01,88837.34,88837.34,108354.336
230,1574,106008.75,105686.82,105686.82,106652.625
231,1580,75610.48,70007.54,70007.54,86816.35
232,1595,49624.53,49340.555,49340.555,50192.477
233,1598,32653.525,31147.215,31147.215,35666.152
234,1602,28507.229,26742.516,26742.516,32036.658
235,1605,182374.27,168693.55,168693.55,209735.7
236,1613,26489.607,24874.186,24874.186,29720.45
237,1623,95790.914,93283.71,93283.71,100805.32
238,1624,99047.375,95253.945,95253.945,106634.234
239,1626,100081.75,98405.74,98405.74,103433.77
240,1632,48589.39,46594.594,46594.594,52578.98
241,1667,52453.613,48168.35,48168.35,61024.15
242,1669,45122.19,41560.625,41560.625,52245.33
243,1674,65782.39,61241.508,61241.508,74864.16
244,1685,39737.52,39153.47,39153.47,40905.63
245,1686,239331.75,224557.47,224557.47,268880.3
246,1696,261826.88,249313.61,249313.61,286853.4
247,1708,22288.916,20291.441,20291.441,26283.863
248,1724,67268.56,61151.227,61151.227,79503.24
249,1732,72967.45,75619.05,75619.05,67664.266
250,1734,186027.58,175567.33,175567.33,206948.11
251,1743,68234.98,62935.934,62935.934,78833.07
252,1752,78509.79,73136.64,73136.64,89256.086
253,1754,91807.836,86580.15,86580.15,102263.22
254,1757,126664.35,112192.1,112192.1,155608.86
255,1760,96940.25,88589.13,88589.13,113642.5
256,1768,174593.52,167232.89,167232.89,189314.75
257,1774,48070.984,42866.21,42866.21,58480.53
258,1787,102630.27,97390.555,97390.555,113109.695
259,1788,48856.855,47546.58,47546.58,51477.4
260,1789,68554.26,61292.863,61292.863,83077.04
261,1794,20038.602,17613.066,17613.066,24889.674
262,1795,40153.66,40152.543,40152.543,40155.89
263,1799,104252.586,96471.81,96471.81,119814.125
264,1808,54907.24,49626.95,49626.95,65467.812
265,1809,125354.79,122522.34,122522.34,131019.67
266,1811,99887.71,91762.92,91762.92,116137.3
267,1819,171021.36,165168.0,165168.0,182728.06
268,1824,32323.178,30270.479,30270.479,36428.58
269,1835,67167.38,64835.55,64835.55,71831.06
270,1842,261205.94,254063.19,254063.19,275491.44
271,1843,26567.18,24969.602,24969.602,29762.336
272,1851,45946.613,41450.344,41450.344,54939.156
273,1853,81840.43,80189.55,80189.55,85142.2
274,1858,51349.543,47644.645,47644.645,58759.33
275,1861,62368.86,63248.117,63248.117,60610.344
276,1862,64643.92,58004.566,58004.566,77922.63
277,1863,169200.19,163426.98,163426.98,180746.58
278,1869,83224.78,82904.62,82904.62,83865.11
279,1872,75521.3,72585.81,72585.81,81392.266
280,1874,73094.84,69826.84,69826.84,79630.836
281,1882,33148.48,32409.545,32409.545,34626.35
282,1885,95145.06,84908.96,84908.96,115617.25
283,1890,71359.37,64197.31,64197.31,85683.484
284,1896,70921.35,70326.88,70326.88,72110.28
285,1899,27307.611,26279.074,26279.074,29364.688
286,1901,60112.434,56655.27,56655.27,67026.76
287,1918,159714.03,156393.03,156393.03,166356.03
288,1919,85548.37,77190.945,77190.945,102263.22
289,1927,151052.31,143500.55,143500.55,166155.86
290,1930,59712.902,55395.027,55395.027,68348.65
291,1933,63203.176,59185.996,59185.996,71237.55
292,1944,74253.2,71153.34,71153.34,80452.92
293,1949,93549.375,84675.95,84675.95,111296.22
294,1982,118634.305,113862.836,113862.836,128177.234
295,1984,129553.19,123766.555,123766.555,141126.47
296,1986,78479.13,73373.055,73373.055,88691.305
297,1990,43825.797,41128.312,41128.312,49220.766
298,1992,76894.29,75582.62,75582.62,79517.63
299,2009,139539.5,128623.81,128623.81,161370.86
300,2015,74808.52,74345.22,74345.22,75735.14
301,2018,46994.188,42714.902,42714.902,55552.754
302,2020,91175.02,83765.41,83765.41,105994.24
303,2028,169554.55,162254.83,162254.83,184154.0
304,2040,67975.164,62972.848,62972.848,77979.8
305,2046,145120.17,126984.945,126984.945,181390.61
306,2050,89056.13,85475.79,85475.79,96216.836
307,2066,53710.684,47755.33,47755.33,65621.39
308,2068,26753.182,25694.412,25694.412,28870.72
309,2070,246070.67,243560.4,243560.4,251091.16
310,2072,93192.4,86897.195,86897.195,105782.8
311,2074,39004.97,37718.66,37718.66,41577.59
312,2091,27792.791,26395.018,26395.018,30588.34
313,2096,66933.625,60225.63,60225.63,80349.61
314,2111,168816.67,157982.38,157982.38,190485.28
315,2116,117538.305,110303.27,110303.27,132008.36
316,2120,73753.555,72085.7,72085.7,77089.26
317,2121,182376.67,185664.44,185664.44,175801.11
318,2128,48394.25,43545.38,43545.38,58092.0
319,2132,295908.66,271792.8,271792.8,344140.34
320,2136,286262.1,271120.44,271120.44,316545.38
321,2139,99724.586,86229.07,86229.07,126715.61
322,2152,167986.7,160004.86,160004.86,183950.4
323,2153,68507.96,62207.59,62207.59,81108.71
324,2163,203645.95,183304.12,183304.12,244329.62
325,2165,129808.836,128965.97,128965.97,131494.55
326,2166,258753.94,249129.06,249129.06,278003.7
327,2171,269646.38,254451.7,254451.7,300035.75
328,2173,100463.945,102052.42,102052.42,97287.01
329,2177,241936.58,220549.97,220549.97,284709.8
330,2181,96257.88,89688.28,89688.28,109397.086
331,2193,104824.98,98237.984,98237.984,117998.984
332,2195,122071.414,114785.12,114785.12,136644.0
333,2201,138553.89,123055.555,123055.555,169550.58
334,2207,97525.85,90406.27,90406.27,111765.03
335,2223,53811.797,49221.23,49221.23,62992.926
336,2236,162287.0,146172.34,146172.34,194516.31
337,2240,36138.094,34697.266,34697.266,39019.75
338,2241,75412.04,72286.125,72286.125,81663.86
339,2250,100428.25,90196.93,90196.93,120890.875
340,2262,57495.48,51769.645,51769.645,68947.16
341,2277,81147.664,74465.39,74465.39,94512.21
342,2283,31264.271,29446.633,29446.633,34899.543
343,2284,139408.23,151083.83,151083.83,116057.05
344,2294,66957.88,63435.496,63435.496,74002.67
345,2296,84605.484,80483.45,80483.45,92849.55
346,2306,103042.41,106019.25,106019.25,97088.72
347,2321,228448.5,206711.97,206711.97,271921.6
348,2334,61478.125,61490.56,61490.56,61453.258
349,2337,33475.72,31600.887,31600.887,37225.387
350,2341,64252.887,59189.098,59189.098,74380.45
351,2347,103938.09,103439.67,103439.67,104934.94
352,2367,33983.31,32304.877,32304.877,37340.164
353,2368,153901.28,149806.89,149806.89,162090.06
354,2376,202749.95,190650.55,190650.55,226948.78
355,2379,40902.656,41640.27,41640.27,39427.43
356,2380,64552.215,56176.914,56176.914,81302.81
357,2382,97187.01,90102.65,90102.65,111355.73
358,2386,75544.29,69564.086,69564.086,87504.69
359,2388,76727.24,67450.875,67450.875,95279.97
360,2390,74537.03,66878.59,66878.59,89853.914
361,2403,185452.33,177054.36,177054.36,202248.25
362,2410,53541.363,49789.35,49789.35,61045.4
363,2416,90738.5,93390.484,93390.484,85434.54
364,2420,78907.38,72612.17,72612.17,91497.81
365,2423,69856.09,65878.984,65878.984,77810.305
366,2426,236314.33,227997.69,227997.69,252947.66
367,2436,44191.406,42637.02,42637.02,47300.176
368,2451,67307.65,60004.047,60004.047,81914.85
369,2452,65815.164,64205.85,64205.85,69033.79
370,2454,45161.75,42288.445,42288.445,50908.367
371,2461,119738.69,111150.66,111150.66,136914.75
372,2463,205659.75,208749.2,208749.2,199480.81
373,2464,66226.52,64642.703,64642.703,69394.15
374,2469,45471.395,46152.297,46152.297,44109.59
375,3390,116157.0,112277.33,112277.33,123916.35
376,2481,81449.016,73572.9,73572.9,97201.25
377,2487,71702.49,68443.13,68443.13,78221.195
378,2488,105272.71,101634.37,101634.37,112549.4
379,2494,129567.695,125632.29,125632.29,137438.52
380,2504,126838.56,123440.96,123440.96,133633.75
381,2513,62777.996,61610.836,61610.836,65112.31
382,2527,27682.209,19960.115,19960.115,43126.39
383,2535,126768.78,120624.086,120624.086,139058.17
384,2537,182775.89,180764.55,180764.55,186798.58
385,2543,17883.39,15823.983,15823.983,22002.207
386,2550,77054.55,68474.88,68474.88,94213.875
387,2562,71152.98,69974.25,69974.25,73510.445
388,2564,35524.184,33063.977,33063.977,40444.59
389,2579,66971.23,64768.137,64768.137,71377.41
390,2580,57448.355,56935.844,56935.844,58473.38
391,2585,52072.793,46338.035,46338.035,63542.305
392,2594,97128.09,91647.68,91647.68,108088.92
393,2596,131772.55,120213.266,120213.266,154891.12
394,2604,54461.406,47710.086,47710.086,67964.05
395,2613,35170.51,33127.723,33127.723,39256.094
396,2637,87233.84,80870.12,80870.12,99961.305
397,2646,53362.87,46962.926,46962.926,66162.76
398,2649,53067.363,50501.09,50501.09,58199.906
399,2650,45096.14,39409.3,39409.3,56469.82
400,2651,50455.266,46575.14,46575.14,58215.52
401,2652,96672.98,92850.36,92850.36,104318.2
402,2655,52590.598,45883.707,45883.707,66004.38
403,2665,30774.857,29482.36,29482.36,33359.85
404,2667,73442.47,67930.43,67930.43,84466.55
405,2673,178675.0,166922.4,166922.4,202180.22
406,2688,252038.25,235175.56,235175.56,285763.66
407,2689,127211.99,117032.484,117032.484,147571.0
408,2700,80396.02,76819.63,76819.63,87548.8
409,2702,50804.125,44259.453,44259.453,63893.473
410,2704,59594.8,56145.86,56145.86,66492.695
411,2705,76131.59,76547.81,76547.81,75299.16
412,2708,105045.59,100422.56,100422.56,114291.664
413,2724,77194.195,73444.89,73444.89,84692.805
414,2730,34171.25,32883.26,32883.26,36747.23
415,2733,134831.69,124542.16,124542.16,155410.75
416,2741,46033.72,43430.992,43430.992,51239.164
417,2745,40823.17,38013.496,38013.496,46442.523
418,2746,34235.42,32406.732,32406.732,37892.8
419,2748,27965.557,23571.27,23571.27,36754.133
420,2752,27090.479,26822.186,26822.186,27627.068
421,2755,93123.74,88717.97,88717.97,101935.27
422,2757,65609.836,60812.184,60812.184,75205.14
423,2761,102006.65,97654.875,97654.875,110710.18
424,2763,60818.25,56078.79,56078.79,70297.18
425,2774,47922.957,49537.723,49537.723,44693.43
426,2779,166234.02,156963.03,156963.03,184776.02
427,2792,73855.305,67660.74,67660.74,86244.414
428,2801,264199.4,254230.64,254230.64,284136.9
429,2815,67878.445,62050.56,62050.56,79534.234
430,2822,142810.64,131412.55,131412.55,165606.86
431,2828,64154.074,62593.98,62593.98,67274.26
432,2840,148879.86,141193.44,141193.44,164252.7
433,2847,33523.406,27844.488,27844.488,44881.24
434,2855,70744.02,66608.586,66608.586,79014.89
435,2860,78548.63,70968.48,70968.48,93708.94
436,2867,107797.54,103789.98,103789.98,115812.66
437,2877,80212.22,74437.39,74437.39,91761.875
438,2889,53244.613,50935.355,50935.355,57863.13
439,2894,54640.047,52312.812,52312.812,59294.52
440,2910,142108.25,126234.58,126234.58,173855.58
441,2929,42128.645,41939.656,41939.656,42506.617
442,2932,71349.43,72308.086,72308.086,69432.12
443,2934,76995.125,72824.664,72824.664,85336.04
444,2945,72249.04,63616.816,63616.816,89513.5
445,2950,78827.945,81254.31,81254.31,73975.23
446,2954,45955.78,42811.008,42811.008,52245.33
447,2958,78084.27,77565.81,77565.81,79121.195
448,2966,153301.17,144492.61,144492.61,170918.3
449,2976,102331.625,91769.53,91769.53,123455.81
450,2984,208534.17,190628.98,190628.98,244344.52
451,2992,40383.504,39852.63,39852.63,41445.254
452,3004,286006.88,268211.0,268211.0,321598.62
453,3008,181272.67,169994.98,169994.98,203828.02
454,3033,189356.92,182366.05,182366.05,203338.69
455,3054,42080.55,39706.54,39706.54,46828.57
456,3057,59090.074,54865.703,54865.703,67538.82
457,3069,89172.66,81704.09,81704.09,104109.77
458,3082,188584.92,180692.56,180692.56,204369.61
459,3086,41066.13,40848.562,40848.562,41501.258
460,3096,124555.68,109644.21,109644.21,154378.61
461,3098,113363.164,108789.336,108789.336,122510.81
462,3103,56552.734,54642.617,54642.617,60372.965
463,3109,32623.912,31968.285,31968.285,33935.168
464,3114,78467.38,75520.93,75520.93,84360.28
465,3115,124017.75,118823.15,118823.15,134406.94
466,3121,95117.836,87077.734,87077.734,111198.04
467,3138,38986.082,35941.363,35941.363,45075.516
468,3156,101354.445,94901.32,94901.32,114260.7
469,3164,110554.99,103100.6,103100.6,125463.77
470,3168,41083.27,39324.938,39324.938,44599.94
471,3169,88321.49,81738.06,81738.06,101488.35
472,3182,56025.297,57194.594,57194.594,53686.7
473,3186,219627.62,205662.73,205662.73,247557.4
474,3197,35842.27,35745.5,35745.5,36035.81
475,3199,27535.234,27085.912,27085.912,28433.875
476,3200,37057.926,36250.863,36250.863,38672.05
477,3206,45062.406,42403.883,42403.883,50379.445
478,3208,139341.98,135971.66,135971.66,146082.62
479,3213,123135.81,114796.7,114796.7,139814.02
480,3236,89512.27,83606.39,83606.39,101324.04
481,3243,101885.56,99279.68,99279.68,107097.33
482,3251,34418.83,27918.234,27918.234,47420.016
483,3252,93324.96,89103.73,89103.73,101767.41
484,3261,125829.54,122787.19,122787.19,131914.27
485,3263,148066.44,134110.4,134110.4,175978.48
486,3274,78237.17,74127.51,74127.51,86456.5
487,3284,84215.62,79646.36,79646.36,93354.125
488,3285,58586.47,55502.242,55502.242,64754.914
489,3287,66949.414,61818.336,61818.336,77211.58
490,3294,97831.586,97366.26,97366.26,98762.24
491,3301,66508.73,59990.066,59990.066,79546.04
492,3307,130860.0,123033.04,123033.04,146513.94
493,3310,30800.49,29290.674,29290.674,33820.125
494,3316,108083.65,102685.48,102685.48,118879.98
495,3323,29089.525,27519.707,27519.707,32229.162
496,3326,21121.186,19007.143,19007.143,25349.268
497,3340,149766.77,136095.39,136095.39,177109.5
498,3344,48142.035,46556.297,46556.297,51313.516
499,3353,129138.25,125643.28,125643.28,136128.2
500,3359,68513.305,55504.42,55504.42,94531.08
501,3367,50883.035,47984.016,47984.016,56681.082
502,3368,25419.818,23944.377,23944.377,28370.697
503,3371,48638.734,47344.203,47344.203,51227.797
504,3383,80299.695,73108.61,73108.61,94681.87
505,3389,66977.77,60138.02,60138.02,80657.266
506,3394,99768.53,108389.39,108389.39,82526.81
507,3396,213673.5,201192.42,201192.42,238635.69
508,3406,30602.89,28498.852,28498.852,34810.973
509,3415,84842.625,78652.38,78652.38,97223.12
510,3416,163706.6,157270.62,157270.62,176578.53
511,3426,91678.71,81802.85,81802.85,111430.43
512,3432,61692.707,55875.285,55875.285,73327.56
513,3433,70611.82,63405.855,63405.855,85023.74
514,3436,105671.336,98456.945,98456.945,120100.11
515,3450,166950.02,167628.72,167628.72,165592.6
516,3457,50070.27,49122.465,49122.465,51965.89
517,3464,71478.08,69144.56,69144.56,76145.11
518,3472,82793.09,79415.69,79415.69,89547.914
519,3475,140572.36,133115.81,133115.81,155485.42
520,3478,72355.38,62519.582,62519.582,92027.0
521,3480,123259.48,118153.25,118153.25,133471.94
522,3484,100193.336,102339.6,102339.6,95900.805
523,3493,57350.207,52327.863,52327.863,67394.89
524,3512,92090.13,84752.0,84752.0,106766.41
525,3533,98356.63,90261.586,90261.586,114546.74
526,3539,78501.03,78535.78,78535.78,78431.52
527,3549,139270.02,131961.12,131961.12,153887.83
528,3552,63014.25,57453.758,57453.758,74135.23
529,3557,59236.094,55889.195,55889.195,65929.88
530,3559,77746.57,72779.12,72779.12,87681.47
531,3565,74664.91,67823.516,67823.516,88347.68
532,3566,75481.9,73772.68,73772.68,78900.34
533,3568,74664.91,67823.516,67823.516,88347.68
534,3592,50201.348,46570.047,46570.047,57463.953
535,3593,73950.73,69551.67,69551.67,82748.85
536,3598,61391.62,56530.523,56530.523,71113.81
537,3599,85199.13,79989.07,79989.07,95619.25
538,3605,71723.35,65417.844,65417.844,84334.37
539,3608,59438.184,53236.0,53236.0,71842.55
540,3617,88956.54,80921.33,80921.33,105026.984
541,3621,95103.46,91700.98,91700.98,101908.43
542,3626,159018.11,155017.03,155017.03,167020.23
543,3627,27504.773,26821.799,26821.799,28870.72
544,3636,76986.16,76613.305,76613.305,77731.87
545,3644,69735.35,66476.82,66476.82,76252.41
546,3650,39023.395,32867.926,32867.926,51334.33
547,3661,55810.99,51910.047,51910.047,63612.883
548,3667,48266.02,44738.293,44738.293,55321.484
549,3672,128376.414,123972.38,123972.38,137184.5
550,3674,225934.05,209181.02,209181.02,259440.12
551,3675,97271.79,93539.95,93539.95,104735.484
552,3684,89164.75,81438.484,81438.484,104617.3
